title,mrp,sellingPrice,specialPrice,productUrl,productBrand,inStock,codAvailable,offers,discount,shippingCharges
Al-Rehab Clasic Floral Attar(Woody),299.0,299.0,249.0,http://www.flipkart.com/al-rehab-clasic-floral-attar/p/itmekhj8ty3dgg6g?pid=ATTEKHJ8XEZBHZWH,Al-Rehab,true,true,,52,60.0
Al Nuaim Jannat ul Firdous (Pack of 2) Floral Attar(Jannat ul Firdaus),897.0,897.0,160.0,http://www.flipkart.com/al-nuaim-jannat-ul-firdous-pack-2-floral-attar/p/itmeufzpzstkhuqv?pid=ATTEUFZPGZFUP2JN,Al Nuaim,true,true,,78,52.0
Al Nuaim Ice Dark Blue Floral Attar(Floral),299.0,299.0,130.0,http://www.flipkart.com/al-nuaim-ice-dark-blue-floral-attar/p/itmf53spykftgz5g?pid=ATTEUCBYVZDZW5QU,Al Nuaim,true,true,,66,58.0
Al Nuaim PDS Floral Attar(Floral),299.0,299.0,120.0,http://www.flipkart.com/al-nuaim-pds-floral-attar/p/itmf53srzzva3xcy?pid=ATTEUE6TH5VZXQEC,Al Nuaim,true,true,,59,60.0
Al Nuaim Hayati Floral Attar(Floral),299.0,299.0,240.0,http://www.flipkart.com/al-nuaim-hayati-floral-attar/p/itmf53srt3asfspu?pid=ATTEUE6TVUAXAQZY,Al Nuaim,true,true,,29,65.0
Al Nuaim evening in paris Floral Attar(Floral),366.0,366.0,125.0,http://www.flipkart.com/al-nuaim-evening-paris-floral-attar/p/itmekrwugjr9zrar?pid=ATTEKRWUVDRQKTGZ,Al Nuaim,true,true,,69,50.0
Al Nuaim zam zam Floral Attar(Floral),399.0,399.0,70.0,http://www.flipkart.com/al-nuaim-zam-floral-attar/p/itmekrwuptxyhzhh?pid=ATTEKRWUWMYYWDXG,Al Nuaim,true,true,,78,65.0
Anah Majmua Floral Attar(Floral),500.0,500.0,300.0,http://www.flipkart.com/anah-majmua-floral-attar/p/itmeqp53sgwn3hsq?pid=ATTEQP53PJSVZJWZ,Anah,true,true,,40,65.0
Assalam International Dubai White Musk Floral Attar(Musk),499.0,499.0,219.0,http://www.flipkart.com/assalam-international-dubai-white-musk-floral-attar/p/itmenpfvszbbamzx?pid=ATTENPFV33HRFGQZ,Assalam International,true,true,,63,65.0
Al-Rehab Zidan Classic(Pack of 2) Floral Attar(Floral),599.0,599.0,367.0,http://www.flipkart.com/al-rehab-zidan-classic-pack-2-floral-attar/p/itmeve6p7jgyf6tt?pid=ATTEVE6PPT6YBEZF,Al-Rehab,true,true,,41,60.0
Assalam International 0008 Floral Attar(Floral),300.0,300.0,150.0,http://www.flipkart.com/assalam-international-0008-floral-attar/p/itmeh2ccvkwwu4yv?pid=ATTEH2CCB5PNWDWD,Assalam International,true,true,,44,65.0
Assalam International Shamsi Floral Attar(Floral),499.0,499.0,180.0,http://www.flipkart.com/assalam-international-shamsi-floral-attar/p/itmenpfwuhgz8vff?pid=ATTENPFWETS62DHX,Assalam International,true,true,,63,65.0
Assalam International 0003 Floral Attar(Floral),300.0,300.0,219.0,http://www.flipkart.com/assalam-international-0003-floral-attar/p/itmeh2cpdrzbjaeg?pid=ATTEH2CPPJZ5GZKM,Assalam International,true,true,,50,65.0
Assalam International 0006 Floral Attar(Floral),300.0,300.0,150.0,http://www.flipkart.com/assalam-international-0006-floral-attar/p/itmeh2cccjrrzyy4?pid=ATTEH2CCW5TGHKQG,Assalam International,true,true,,50,65.0
Assalam International 0004 Floral Attar(Floral),300.0,300.0,150.0,http://www.flipkart.com/assalam-international-0004-floral-attar/p/itmeh2czkmmjpsfa?pid=ATTEH2CZGYUFGAZH,Assalam International,true,true,,50,65.0
Assalam International 0002 Floral Attar(Oud (agarwood)),300.0,300.0,219.0,http://www.flipkart.com/assalam-international-0002-floral-attar/p/itmeh2cpjghgwur4?pid=ATTEH2CPMBHF3FP9,Assalam International,true,true,,50,65.0
Assalam International 0007 Floral Attar(Floral),300.0,300.0,150.0,http://www.flipkart.com/assalam-international-0007-floral-attar/p/itmeh2cbn5sxgh8h?pid=ATTEH2CBBMHYNVMJ,Assalam International,true,true,,50,65.0
Rockinclay AYROP12 Floral Attar(Floral),499.0,499.0,399.0,http://www.flipkart.com/rockinclay-ayrop12-floral-attar/p/itmewhkrw2e3a6pq?pid=ATTEWHKRMSFB3ZNR,Rockinclay,true,true,,20,0.0
Rockinclay LYROP12 Floral Attar(Woody),499.0,499.0,399.0,http://www.flipkart.com/rockinclay-lyrop12-floral-attar/p/itmewhky5c7uju9y?pid=ATTEWHKYDZ3NHRXY,Rockinclay,true,true,,20,0.0
Rockinclay GYROP12 Floral Attar(Citrus),499.0,499.0,399.0,http://www.flipkart.com/rockinclay-gyrop12-floral-attar/p/itmewhkrytzf5cmj?pid=ATTEWHKRVKQ6YNYR,Rockinclay,true,true,,20,0.0
Arochem 555 Mushk Ae Bahar Combo Floral Attar(White Lotus),699.0,699.0,254.0,http://www.flipkart.com/arochem-555-mushk-ae-bahar-combo-floral-attar/p/itmendffphzfnhnz?pid=ATTENDFD2MPMSRB8,Arochem,true,true,,65,50.0
Arochem Seven Seas Herbal Attar(Floral),299.0,299.0,156.0,http://www.flipkart.com/arochem-seven-seas-herbal-attar/p/itmeua8zs4dzfhga?pid=ATTEUA8Y3HY9VDRY,Arochem,true,true,,54,50.0
Arochem Sufiyaana (Pack of 2) Herbal Attar(Musk),395.0,395.0,304.0,http://www.flipkart.com/arochem-sufiyaana-pack-2-herbal-attar/p/itmemqvjqnupcvch?pid=ATTEMQVJYAX7T7ZM,Arochem,true,true,,71,50.0
Arochem Fiza Strong. Floral Attar(Floral),399.0,399.0,165.0,http://www.flipkart.com/arochem-fiza-strong-floral-attar/p/itmeug3hqug4yynv?pid=ATTEUG3HAG9RPPWP,Arochem,true,true,,58,50.0
Arochem Ice blue Lovender Combo Floral Attar(Sandalwood),699.0,699.0,243.0,http://www.flipkart.com/arochem-ice-blue-lovender-combo-floral-attar/p/itmend9qvx9cykfd?pid=ATTEND9ZCZW2SD4Z,Arochem,true,true,,66,50.0
Arochem Charming Girl Mushk Ae Bahar Combo Floral Attar(Musk),599.0,599.0,226.0,http://www.flipkart.com/arochem-charming-girl-mushk-ae-bahar-combo-floral-attar/p/itmendewvrm4aa7u?pid=ATTENDEWKA2WDSUQ,Arochem,true,true,,71,65.0
Arochem Green musk Ice blue Lovender Combo Floral Attar(Musk),534.0,534.0,411.0,http://www.flipkart.com/arochem-green-musk-ice-blue-lovender-combo-floral-attar/p/itmendewjxhsv2hu?pid=ATTENDEWVQ6B38G7,Arochem,true,true,,55,50.0
Arochem Aro Cigar Aro Magnet Black Jack Combo Floral Attar(Floral),686.0,686.0,278.0,http://www.flipkart.com/arochem-aro-cigar-magnet-black-jack-combo-floral-attar/p/itmendf5ggw8r8fu?pid=ATTENDF5VSEBHXS9,Arochem,true,true,,54,0.0
Arochem Amber ae hyatt Lovender Combo Floral Attar(Floral),395.0,395.0,304.0,http://www.flipkart.com/arochem-amber-ae-hyatt-lovender-combo-floral-attar/p/itmendfa8euq3rge?pid=ATTENDFAR7ZUNGN9,Arochem,true,true,,66,50.0
Almas Sparkle Pocket Attar. Floral Attar(Oud (agarwood)),400.0,400.0,199.0,http://www.flipkart.com/almas-sparkle-pocket-attar-floral-attar/p/itmetfb2htey8sza?pid=ATTETFB2RXU6BEGG,Almas,true,true,,44,29.0
Almas Prism Pocket Attar. Floral Attar(Musk Arabia),398.0,398.0,164.0,http://www.flipkart.com/almas-prism-pocket-attar-floral-attar/p/itmetfbftt6zsf4a?pid=ATTETFBFZP5YQRC8,Almas,true,true,,56,65.0
Almas Sultan Pocket Perfume. Floral Attar(Davana),599.0,599.0,160.0,http://www.flipkart.com/almas-sultan-pocket-perfume-floral-attar/p/itmet7erpejzhbg2?pid=ATTET7EGBNRSG8MR,Almas,true,true,,67,65.0
Almas Blue Jeans Special. Floral Attar(Woody),210.0,210.0,155.0,http://www.flipkart.com/almas-blue-jeans-special-floral-attar/p/itmeug3hnzsy2kyj?pid=ATTEUG3HBGFZE7NJ,Almas,true,true,,62,55.0
Almas Royal Prophecy Pocket Attar. Floral Attar(Davana),394.0,394.0,115.0,http://www.flipkart.com/almas-royal-prophecy-pocket-attar-floral-attar/p/itmeuhd4hbc9h8gu?pid=ATTEUHD4VWWJD92D,Almas,true,true,,70,65.0
Almas ZAM ZAM Special Floral Attar(White Water Lily),394.0,394.0,166.0,http://www.flipkart.com/almas-zam-special-floral-attar/p/itmev7abayjyfghy?pid=ATTEV7ABZBKEFVFN,Almas,true,true,,70,65.0
Almas Chocolate Musk Pocket Attar. Floral Attar(Sandalwood),395.0,395.0,104.0,http://www.flipkart.com/almas-chocolate-musk-pocket-attar-floral-attar/p/itmetqyb8an2bvqa?pid=ATTETQYB4VZQDBPU,Almas,true,true,,75,55.0
Almas Heena Special. Floral Attar(Citrus),394.0,394.0,140.0,http://www.flipkart.com/almas-heena-special-floral-attar/p/itmeug3m6mndrbpy?pid=ATTEUG3MRFVBVUTQ,Almas,true,true,,69,50.0
Almas Cherie Pocket Perfume. Floral Attar(Agarwood),398.0,398.0,198.0,http://www.flipkart.com/almas-cherie-pocket-perfume-floral-attar/p/itmetmvmez46hwur?pid=ATTETMVMCV6CWXZJ,Almas,true,true,,44,29.0
Almas Aseel Special. Floral Attar(Woody),365.0,365.0,79.0,http://www.flipkart.com/almas-aseel-special-floral-attar/p/itmev6fnrkzwxvfu?pid=ATTEV6FNVBVGV9XH,Almas,true,true,,77,58.0
Almas White Musk pocket Attar. Floral Attar(Floral),399.0,399.0,100.0,http://www.flipkart.com/almas-white-musk-pocket-attar-floral-attar/p/itmetfb2e9hmuhsz?pid=ATTETFB236G4HPQG,Almas,true,true,,64,60.0
arochem 009 Floral Attar(Gold Musk),375.0,375.0,123.0,http://www.flipkart.com/arochem-009-floral-attar/p/itmexfgybregbgtd?pid=ATTEXFGYGWHGEYMQ,arochem,true,true,,75,60.0
Arochem Blue Herbal Attar(Musk Arabia),399.0,399.0,195.0,http://www.flipkart.com/arochem-blue-herbal-attar/p/itmegw37qwjgnz28?pid=ATTEGW37NBJ99SAZ,Arochem,true,true,,57,50.0
Arochem Club Herbal Attar(Musk Arabia),381.0,381.0,88.0,http://www.flipkart.com/arochem-club-herbal-attar/p/itmegw37wf3exjpt?pid=ATTEGW37WAS7QJZR,Arochem,true,true,,64,55.0
Swiss Arabian Rasheeqa  Floral Attar(Floral),2650.0,2650.0,1950.0,http://www.flipkart.com/swiss-arabian-rasheeqa-floral-attar/p/itmem6wfp9evf8wv?pid=ATTEM6WEUTGUHUZR,Swiss Arabian,true,true,,35,57.0
Swiss Arabian Jamila Concentrated Perfume Oil Floral Attar(Citrus),1999.0,1999.0,1251.0,http://www.flipkart.com/swiss-arabian-jamila-concentrated-perfume-oil-floral-attar/p/itmetfa9fzsdehzz?pid=ATTETFA92NZAGKSX,Swiss Arabian,true,true,,48,0.0
sunrise store SRF ICEBERG Floral Attar(Floral),299.0,299.0,160.0,http://www.flipkart.com/sunrise-store-srf-iceberg-floral-attar/p/itmexghhhwjtqugb?pid=ATTEXGHHDTZR93KY,sunrise store,true,true,,75,55.0
arochem choco blast Floral Attar(Amber),350.0,350.0,101.0,http://www.flipkart.com/arochem-choco-blast-floral-attar/p/itmexhss6mnzndgh?pid=ATTEXHSSUA3YTTUE,arochem,true,true,,55,55.0
Imago Jannat ul Firdaus ii Floral Attar(Jannat ul Firdaus),899.0,899.0,540.0,http://www.flipkart.com/imago-jannat-ul-firdaus-ii-floral-attar/p/itmeqwy5g56whhgg?pid=ATTEQWY5YGWUGVUA,Imago,true,true,,47,58.0
sunrise store RHYTHM Floral Attar(Musk),399.0,399.0,199.0,http://www.flipkart.com/sunrise-store-rhythm-floral-attar/p/itmeynd3nuec8sq4?pid=ATTEYND3ZHDXA32E,sunrise store,true,true,,75,55.0
sunrise store SRF Red ZX Floral Attar(Floral),399.0,399.0,112.0,http://www.flipkart.com/sunrise-store-srf-red-zx-floral-attar/p/itmeyngkgvwmsqvh?pid=ATTEYNGKT7TRZSKU,sunrise store,true,true,,75,55.0
Nemat 30JANNATULFIRDAUS Floral Attar(Jannat ul Firdaus),925.0,925.0,865.0,http://www.flipkart.com/nemat-30jannatulfirdaus-floral-attar/p/itmeyfq4z6zffyph?pid=ATTEYFQ4S4PUTFY8,Nemat,true,true,,0,0.0
Nemat 10ml 96 Sandalwood Herbal Attar(Sandalwood),399.0,399.0,384.0,http://www.flipkart.com/nemat-10ml-96-sandalwood-herbal-attar/p/itmeyejwmrd5e4ef?pid=ATTEYEJWHSKHHHTZ,Nemat,true,true,,0,0.0
Nemat 10ml 96 Ruh Mogra Floral Attar(Motia/Jasmin),385.0,385.0,385.0,http://www.flipkart.com/nemat-10ml-96-ruh-mogra-floral-attar/p/itmeyejwykp6dkqu?pid=ATTEYEJWB8SZG5KT,Nemat,true,true,,3,0.0
Nemat 10ml 96 Majmua Herbal Attar(Woody),385.0,385.0,325.0,http://www.flipkart.com/nemat-10ml-96-majmua-herbal-attar/p/itmeyejwdgrxtes2?pid=ATTEYEJW3JE8GZKN,Nemat,true,true,,14,65.0
Nemat 25ml 96 Dehnal Oud Herbal Attar(Dehn el oud),720.0,720.0,720.0,http://www.flipkart.com/nemat-25ml-96-dehnal-oud-herbal-attar/p/itmeyfq4txgaascq?pid=ATTEYFQ4F2RBZ2ZB,Nemat,true,true,,0,0.0
Nemat 10ml 96 Hina Floral Attar(Gul Hina),385.0,385.0,385.0,http://www.flipkart.com/nemat-10ml-96-hina-floral-attar/p/itmeyejwhhj5h8hd?pid=ATTEYEJWF7RHBTKR,Nemat,true,true,,0,0.0
Nemat 25ml 96 Jannatul Firdaus Floral Attar(Jannat ul Firdaus),800.0,800.0,740.0,http://www.flipkart.com/nemat-25ml-96-jannatul-firdaus-floral-attar/p/itmeyfq4wdc5ugak?pid=ATTEYFQ4AUXP8XHS,Nemat,true,true,,0,0.0
Nemat 25ml 96 Musk Amber Herbal Attar(Musk),720.0,720.0,720.0,http://www.flipkart.com/nemat-25ml-96-musk-amber-herbal-attar/p/itmeyfq3ezstbyhf?pid=ATTEYFQ3Z8QSAAHC,Nemat,true,true,,0,0.0
Almas Highly Concentrated Roll-On 8ml Floral Attar(Floral),300.0,300.0,199.0,http://www.flipkart.com/almas-highly-concentrated-roll-on-8ml-floral-attar/p/itmexvyzmg7hw4kx?pid=ATTEXVYZRZBKKRP4,Almas,true,true,,50,58.0
Al Nuaim FIGO BLACK 25 ML Floral Attar(Floral),400.0,400.0,299.0,http://www.flipkart.com/al-nuaim-figo-black-25-ml-floral-attar/p/itmeyyfhewuygdva?pid=ATTEYYFHRCNRKPMX,Al Nuaim,true,true,,21,58.0
KAZIMA Moulsree Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),2064.0,2064.0,1306.0,http://www.flipkart.com/kazima-moulsree-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmffzyxunuwvj7h?pid=ATTEZAX9WG3CPNGX,KAZIMA,true,true,,36,52.0
KAZIMA Hina Zafrani  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),550.0,550.0,289.0,http://www.flipkart.com/kazima-hina-zafrani-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax8wr7gukar?pid=ATTEZAX8WGE7GSFK,KAZIMA,true,true,,47,52.0
KAZIMA Blue Lotus Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Blue Lotus),4752.0,4752.0,2884.0,http://www.flipkart.com/kazima-blue-lotus-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9jnwkctza?pid=ATTEZAX9VXKG9GDB,KAZIMA,true,true,,39,52.0
KAZIMA Amber Oud Arabian Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),3432.0,3432.0,2884.0,http://www.flipkart.com/kazima-amber-oud-arabian-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax8pvwvred9?pid=ATTEZAX8QRHZM6MW,KAZIMA,true,true,,15,52.0
KAZIMA Hina Musky  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),2376.0,2376.0,1306.0,http://www.flipkart.com/kazima-hina-musky-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9ccrqxvne?pid=ATTEZAX96GZTHP3C,KAZIMA,true,true,,45,52.0
KAZIMA Hina Oudhi  Perfume - Pure Natural (Non-Alcoholic) Floral Attar(Floral),1224.0,1224.0,689.0,http://www.flipkart.com/kazima-hina-oudhi-perfume-pure-natural-non-alcoholic-floral-attar/p/itmezax9kghuzees?pid=ATTEZAX9FMHKM5RH,KAZIMA,true,true,,43,52.0
KAZIMA Choya Ral  Perfume For Unisex - Pure Natural Undiluted Floral Attar(Floral),6528.0,6528.0,5354.0,http://www.flipkart.com/kazima-choya-ral-perfume-unisex-pure-natural-undiluted-floral-attar/p/itmezax95ghebptm?pid=ATTEZAX92R3JPWSZ,KAZIMA,true,true,,17,52.0
KAZIMA Choya Loban  Perfume - Pure Natural (Non-Alcoholic) Floral Attar(Floral),840.0,840.0,689.0,http://www.flipkart.com/kazima-choya-loban-perfume-pure-natural-non-alcoholic-floral-attar/p/itmezax9apuc6hqj?pid=ATTEZAX93B3P7G3Y,KAZIMA,true,true,,17,52.0
KAZIMA Har Sringar Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),2400.0,2400.0,1306.0,http://www.flipkart.com/kazima-har-sringar-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9q3h3qk73?pid=ATTEZAX9VMHAXTBZ,KAZIMA,true,true,,45,52.0
KAZIMA Sandal Musk Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Musk),6336.0,6336.0,3465.0,http://www.flipkart.com/kazima-sandal-musk-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9x3hpfgjb?pid=ATTEZAX9DYM6KG2R,KAZIMA,true,true,,45,52.0
KAZIMA Hina Zafrani  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),5808.0,5808.0,2884.0,http://www.flipkart.com/kazima-hina-zafrani-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9vpztm42t?pid=ATTEZAX92JRZCB3H,KAZIMA,true,true,,50,52.0
KAZIMA Gul Hina Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Gul Hina),1440.0,1440.0,1306.0,http://www.flipkart.com/kazima-gul-hina-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9zgjyzdfh?pid=ATTEZAX94GZ4K4DA,KAZIMA,true,true,,9,52.0
KAZIMA Black Musk Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Musk),590.0,590.0,289.0,http://www.flipkart.com/kazima-black-musk-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax97p4qeryg?pid=ATTEZAX9FHFUFPAG,KAZIMA,true,true,,51,0.0
KAZIMA Musk Gazala Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Musk),13440.0,13440.0,5354.0,http://www.flipkart.com/kazima-musk-gazala-perfume-unisex-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9nbekzezz?pid=ATTEZAX977DXH5FK,KAZIMA,true,true,,60,52.0
KAZIMA Musk Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Musk),5914.0,5914.0,2884.0,http://www.flipkart.com/kazima-musk-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9hxxj9n5t?pid=ATTEZAX9FR8ZAVRA,KAZIMA,true,true,,51,52.0
KAZIMA Rose Perfume For Unisex Pure - Pure Natural (Non-Alcoholic) Floral Attar(Rose),5280.0,5280.0,2884.0,http://www.flipkart.com/kazima-rose-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9qpwjkrfz?pid=ATTEZAX9T9KMGSCT,KAZIMA,true,true,,45,52.0
KAZIMA Sandalwood Shamama Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Sandalwood),6442.0,6442.0,3465.0,http://www.flipkart.com/kazima-sandalwood-shamama-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9rpfzcjre?pid=ATTEZAX9WQDWJJMV,KAZIMA,true,true,,46,52.0
KAZIMA Kasturi Hina  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),2328.0,2328.0,1306.0,http://www.flipkart.com/kazima-kasturi-hina-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9gguk2hgu?pid=ATTEZAX95GEFQNFV,KAZIMA,true,true,,43,52.0
KAZIMA Rajnigandha Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Tuberose/Rajniganda),1176.0,1176.0,678.0,http://www.flipkart.com/kazima-rajnigandha-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9mf8syyep?pid=ATTEZAX9FPZZPSCR,KAZIMA,true,true,,42,52.0
KAZIMA Mitti Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Mitti),390.0,390.0,239.0,http://www.flipkart.com/kazima-mitti-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9bypkhj4b?pid=ATTEZAX9ZCDBWH7V,KAZIMA,true,true,,25,40.0
KAZIMA Black Musk Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Musk),11328.0,11328.0,5354.0,http://www.flipkart.com/kazima-black-musk-perfume-unisex-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9zhy96bjz?pid=ATTEZAX9D47QRWJE,KAZIMA,true,true,,52,52.0
KAZIMA Hayati Ali Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),6600.0,6600.0,2884.0,http://www.flipkart.com/kazima-hayati-ali-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9ctzy6ee5?pid=ATTEZAX9Z4DTF6JZ,KAZIMA,true,true,,56,52.0
KAZIMA White Musk Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Musk),1416.0,1416.0,665.0,http://www.flipkart.com/kazima-white-musk-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9r75vuq4v?pid=ATTEZAX9ZYUMRC6C,KAZIMA,true,true,,53,0.0
KAZIMA Honeysuckle Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Floral),11424.0,11424.0,5354.0,http://www.flipkart.com/kazima-honeysuckle-perfume-unisex-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax8mhga3k4n?pid=ATTEZAX8VYJB2SHP,KAZIMA,true,true,,53,52.0
KAZIMA Full Arabian Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),823.0,823.0,689.0,http://www.flipkart.com/kazima-full-arabian-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9bh3exjw2?pid=ATTEZAX99GCKFZKS,KAZIMA,true,true,,16,52.0
KAZIMA White Lotus Perfume For Unisex - Pure Natural Undiluted Floral Attar(White Lotus),9888.0,9888.0,5354.0,http://www.flipkart.com/kazima-white-lotus-perfume-unisex-pure-natural-undiluted-floral-attar/p/itmezax9qzzakcv6?pid=ATTEZAX98F9GSNUU,KAZIMA,true,true,,45,52.0
KAZIMA Nag Champa Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),4858.0,4858.0,2884.0,http://www.flipkart.com/kazima-nag-champa-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9zvzhmebs?pid=ATTEZAX9GQFHSW9D,KAZIMA,true,true,,40,52.0
KAZIMA Jasmine Sambac  Perfume - Pure Natural Undiluted Floral Attar(Floral),13146.0,13146.0,9067.0,http://www.flipkart.com/kazima-jasmine-sambac-perfume-pure-natural-undiluted-floral-attar/p/itmezax94zys6exp?pid=ATTEZAX9VHFY7W2Z,KAZIMA,true,true,,31,52.0
KAZIMA Kewra Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Kewda),390.0,390.0,224.0,http://www.flipkart.com/kazima-kewra-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9zbm4tgz8?pid=ATTEZAX99DGGNTFK,KAZIMA,true,true,,28,40.0
KAZIMA Chameli Perfume - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Chameli),13623.0,13623.0,9067.0,http://www.flipkart.com/kazima-chameli-perfume-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9nzyhpm6k?pid=ATTEZAX9FZQVMSPZ,KAZIMA,true,true,,33,52.0
KAZIMA Amber Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Amber),5702.0,5702.0,2884.0,http://www.flipkart.com/kazima-amber-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9effph3fv?pid=ATTEZAX9GYGFBZ6K,KAZIMA,true,true,,49,52.0
KAZIMA Indian Lotus  Perfume For Unisex - Pure Natural Undiluted Floral Attar(Floral),7008.0,7008.0,5354.0,http://www.flipkart.com/kazima-indian-lotus-perfume-unisex-pure-natural-undiluted-floral-attar/p/itmezax8tctwdvv8?pid=ATTEZAX8PTVDXFJW,KAZIMA,true,true,,23,52.0
KAZIMA Moulsree Perfume For Unisex - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Floral),8256.0,8256.0,5354.0,http://www.flipkart.com/kazima-moulsree-perfume-unisex-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9g936mpwn?pid=ATTEZAX99UR7A5VC,KAZIMA,true,true,,35,52.0
KAZIMA Narcissus  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),465.0,465.0,289.0,http://www.flipkart.com/kazima-narcissus-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9gqq9fngt?pid=ATTEZAX9Z4H3HGGH,KAZIMA,true,true,,37,52.0
KAZIMA Jasmine Grandiflorum  Perfume - Pure Natural Undiluted Floral Attar(Floral),12198.0,12198.0,9067.0,http://www.flipkart.com/kazima-jasmine-grandiflorum-perfume-pure-natural-undiluted-floral-attar/p/itmezax9kaqzpgzw?pid=ATTEZAX9WMUKUYD7,KAZIMA,true,true,,25,52.0
KAZIMA Choya Loban  Perfume - Pure Natural Undiluted (Non-Alcoholic) Floral Attar(Floral),6720.0,6720.0,5354.0,http://www.flipkart.com/kazima-choya-loban-perfume-pure-natural-undiluted-non-alcoholic-floral-attar/p/itmezax9cdwwzrp8?pid=ATTEZAX99KJNYYEH,KAZIMA,true,true,,20,52.0
KAZIMA Hina Zafrani  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),2640.0,2640.0,1306.0,http://www.flipkart.com/kazima-hina-zafrani-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9c42rrmqw?pid=ATTEZAX9ZS8HQ6NZ,KAZIMA,true,true,,50,52.0
KAZIMA Mogra Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Mogra),3696.0,3696.0,2884.0,http://www.flipkart.com/kazima-mogra-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax9bmyfzsrx?pid=ATTEZAX99M9ZJFR8,KAZIMA,true,true,,21,52.0
KAZIMA Kamal  Perfume For Unisex - Pure Natural (Non-Alcoholic) Floral Attar(Floral),405.0,405.0,260.0,http://www.flipkart.com/kazima-kamal-perfume-unisex-pure-natural-non-alcoholic-floral-attar/p/itmezax93huu6u69?pid=ATTEZAX9ZMHUQXW7,KAZIMA,true,true,,28,40.0
